idCliente;apellido1;apellido2;nombre;salario;rangoSalarial;localidad;municipio;provincia
798;DUARTE;SENA;JUAN CARLOS;26323,0773;medio;Fuentecambrón;Comarca de Burgo de Osma;Soria
799;DUBROCCA;;JORGE WILLIAM;31102,78845;alto;Fuentecantos;Comarca de Campo de Gomara;Soria
800;DURAN;CLAUSTRE;CARLOS;17464,08324;muy bajo;Fuentelmonge;Comarca de Campo de Gomara;Soria
801;DURAN;ARSUAGA;GRACIELA MARIA;22033,20916;muy bajo;Fuentelsaz de Soria;Comarca de Campo de Gomara;Soria
802;ECHENIQUE;CAETANO;GRACIELA SOFIA;24171,57968;bajo;Fuentepinilla;Villa y Tierra de Fuentepinilla;Soria
803;EDELMAN;ROJLIN;ADRIANA;25362,74544;medio;Fuentes de Magaña;Tierras Altas (Soria);Soria
804;EMBID;ANTUNEZ;ELIANA;25961,73165;medio;Fuentestrún;Comarca del Moncayo;Soria
805;ESQUIVEL;MALDONADO;IRMA;30896,39431;medio;Garray;Comarca de Soria;Soria
806;ETCHEVERRY;;LUIS ALBERTO;26170,55802;medio;Golmayo;Comarca de Soria;Soria
807;EZCURRA;ZUGASTI;ALVARO;27402,50655;medio;Gormaz;Comarca de Soria;Soria
808;FERNANDEZ;RUBILAR;MA.DEL ROSARIO;34288,33159;alto;Gómara;Campos de Gómara;Soria
809;FERNANDEZ;RODRIGUEZ;LUIS OMAR;37847,14331;muy alto;Herrera de Soria;Comarca de Pinares;Soria
810;FERNANDEZ;PAREDES;JAVIER HERNAN;41345,07818;muy alto;Hinojosa del Campo;Comarca de Campo de Gomara;Soria
811;FUENTES;PEREYRA;JAIME;27859,74236;medio;La Losilla;Comarca de Campo de Gomara;Soria
812;GALAN;DEL SIGNORE;MIGUEL ANGEL;30418,68104;medio;La Póveda de Soria;El Valle (Soria);Soria
813;GALLARETTA;MANNOCCI;EDUARDO;46099,91091;muy alto;La Riba de Escalote;Comunidad de Villa y Tierra de Berlanga;Soria
814;GARCIA;DIAZ;ANA MARIA;32480,9721;alto;Langa de Duero;Comarca de Burgo de Osma;Soria
815;GARCIA;AZPIROZ;DANIEL EDUARDO;31981,15126;alto;Las Aldehuelas;Tierras Altas (Soria);Soria
816;GARDELA;FERREIRA;MILKA GIOVANNA;29758,64556;medio;Liceras;Comarca de Caracena;Soria
817;GAY BALMAZ;MENDIZABAL;JACQUELINE;41120,66862;muy alto;Los Rábanos;Comarca de Soria;Soria
818;GERIBON;HERRERA;HUGO GONZALO;26157,24282;medio;Los Villares de Soria;Comarca de Campo de Gomara;Soria
819;GINARES;ECHENIQUE;VIRGINIA ISABEL;28103,24335;medio;Magaña;Tierras Altas (Soria);Soria
820;GIORELLO;VARELA;ALEJANDRO;26176,46033;medio;Maján;Comarca de Almazán;Soria
821;ACOSTA;SOSA;MABEL;23292,3666;bajo;Adalia;Montes Torozos;Valladolid
822;AGUSTONI;RIJO;ESTEBAN RAUL;35624,18238;muy alto;Aguasal;Tierra de Pinares;Valladolid
823;ALEM;DEACES;JOSE ANTONIO;31206,5487;alto;Aguilar de Campos;Tierra de Campos;Valladolid
824;ALGORTA;BRIT;FELIPE JOSE;15416,34792;muy bajo;Alaejos;Tierra de Medina;Valladolid
825;ALMIRATI;SAIBENE;GABRIELA;34215,38121;alto;Alcazarén;Tierra de Pinares;Valladolid
826;ALVAREZ;IZETTA;ALEJANDRO;30672,66696;medio;Aldea de San Miguel;;Valladolid
827;AMADO;APARICIO;SYLVIA;28978,4687;medio;Aldeamayor de San Martín;Tierra de Pinares;Valladolid
828;ARROYAL;RODRIGUEZ;JOSE PABLO;31926,78664;alto;Almenara de Adaja;Tierra de Pinares;Valladolid
829;ASTIAZARAN;PEREZ;DIEGO;17651,83028;muy bajo;Amusquillo;Páramos del Esgueva;Valladolid
830;BARLETTA;AILLAUME;PABLO HUGO;28220,5777;medio;Arroyo de la Encomienda;Campiña del Pisuerga;Valladolid
831;BARRETO;DE LEON;SIOMARA;27028,53111;medio;Ataquines;Tierra de Medina;Valladolid
832;BATISTA;PEREGALLI;FAVIO DANIEL;37753,06248;muy alto;Bahabón;Comunidad de Villa y Tierra de Cuéllar;Valladolid
833;BELLO;CANZANI;DIAMELA;28022,51376;medio;Barcial de la Loma;Tierra de Campos;Valladolid
834;BENDAHAN;SILVERA;MARIA LILIAN;25974,22551;medio;Barruelo del Valle;Montes Torozos;Valladolid
835;BENTOS;SCAGNEGATTI;BERTIL RANDOLF;29104,45704;medio;Becilla de Valderaduey;Tierra de Campos;Valladolid
836;BERRO;SOTO;MA. DEL ROSARIO;32547,24261;alto;Benafarces;Tierra del Vino (Valladolid);Valladolid
837;BERTO;SOSA;HEBER ISIDRO;23472,01448;bajo;Bercero;Tierra del Vino (Valladolid);Valladolid
838;BERTON;SOLE;ALEJANDRO MIGUEL;18168,29479;muy bajo;Berceruelo;Montes Torozos;Valladolid
839;BLANCO;FRESCO;CECILIA BEATRIZ;19516,35572;muy bajo;Berrueces;Tierra de Campos;Valladolid
840;BONAVOTA;CACCIANTE;JOSE FRANCISCO;23340,37749;bajo;Bobadilla del Campo;;Valladolid
841;BONILLA;IRIGOYEN;HÉCTOR EDUARDO;28184,91667;medio;Bocigas;Tierra de Pinares;Valladolid
842;BONINO;PEIRANO;ALBA ESMERALDA;27775,65145;medio;Bocos de Duero;Campo de Peñafiel;Valladolid
843;BONINO;BONINO;JULIO CESAR;40212,29713;muy alto;Boecillo;Tierra de Pinares;Valladolid
844;BONNET;MONNET;MARCEL DAVID;25826,75586;medio;Bolaños de Campos;Tierra de Campos;Valladolid
845;BORGES;ESQUEFF;MARIA DEL ROSARIO;30485,86511;medio;Brahojos de Medina;;Valladolid
846;BUENO;PEREYRA;CARLOS;26624,41944;medio;Bustillo de Chaves;Tierra de Campos;Valladolid
847;CABRERA;LUZARDO;SILVIA RAQUEL;37343,93586;muy alto;Cabezón de Pisuerga;Campiña del Pisuerga;Valladolid
848;CABRERA;FAROLINI;MARINI SOFIA;25649,76362;medio;Cabezón de Valderaduey;;Valladolid
849;CABRERA;UHALDE;ANA ALICIA;32740,60395;alto;Cabreros del Monte;;Valladolid
850;CAMPANELLA;SAAD;GIANNA MARIA;29739,80096;medio;Campaspero;Campo de Peñafiel;Valladolid
851;CANESSA;SORIN;FANNY MARIA;25877,87752;medio;Camporredondo;Tierra de Pinares;Valladolid
852;CANETTI;WASSER;RAFAEL MAURICIO;28520,49064;medio;Canalejas de Peñafiel;Campo de Peñafiel;Valladolid
853;CAPOTE;LOPEZ;FERNANDO CARLOS;33567,26164;alto;Canillas de Esgueva;Páramos del Esgueva;Valladolid
854;CARDOZO;FERREIRA;JULIO CESAR;32652,02754;alto;Carpio;;Valladolid
855;CASARAVILLA;PONSETI;GONZALO MIGUEL;24434,78253;bajo;Casasola de Arión;;Valladolid
856;CASTIGLIONI;NICOLELLA;CLAUDIO GABRIEL;25947,44004;medio;Castrejón de Trabancos;Tierra del Vino (Valladolid);Valladolid
857;CASTRO;NAVAJAS;NORA MARIA;34872,36668;alto;Castrillo de Duero;Campo de Peñafiel;Valladolid
858;CASTRO;PARDIÑAS;PABLO;20771,19308;muy bajo;Castrillo-Tejeriego;;Valladolid
859;CASTROMAN;HACKEMBRUCH;ALEJANDRO;21711,76469;muy bajo;Castrobol;;Valladolid
860;CATALDO;RODRIGUEZ;ANIBAL;15001,29855;muy bajo;Castrodeza;;Valladolid
861;CAVALLI;ASOLE;EDUARDO NELSON;20978,35099;muy bajo;Castromembibre;;Valladolid
862;CAYON;CRUZ;LAURA;21216,16323;muy bajo;Castromonte;Montes Torozos;Valladolid
863;CAZZANIGA;GUGGERI;BEATRIZ AIDA;25861,96622;medio;Castronuevo de Esgueva;Páramos del Esgueva;Valladolid
864;CEA;VOARINO;ESTRELLITA CELIA;28359,5104;medio;Castronuño;Tierra del Vino (Valladolid);Valladolid
865;CEDRES;SANTOS;ANGEL;26283,59341;medio;Castroponce;Tierra de Campos;Valladolid
866;CERRUTI;GIMENEZ;RAMIRO;25189,47108;medio;Castroverde de Cerrato;El Cerrato;Valladolid
867;CHAMACHOURDJIAN;TABAKIAN;MARIA ROSA;17650,35883;muy bajo;Ceinos de Campos;;Valladolid
868;CISNEROS;BENITEZ;LUIS MILTON;30737,44599;medio;Cervillego de la Cruz;;Valladolid
869;COFONE;LARROSA;WALTER ALEX;39042,91994;muy alto;Cigales;Campiña del Pisuerga;Valladolid
870;COLACCE;MOLINARI;JORGE;19030,84939;muy bajo;Ciguñuela;Montes Torozos;Valladolid
871;CORBO;LOPEZ;NERY MAURO;30832,52898;medio;Cistérniga;;Valladolid
872;CORREA;DUTRA;UDISON;23058,31724;bajo;Cogeces de Íscar;;Valladolid
873;CORREA;COSTA;DARWIN CARLOS;24018,27754;bajo;Cogeces del Monte;Campo de Peñafiel;Valladolid
874;COSTA;DODERA;IGNACIO;26937,25525;medio;Corcos;;Valladolid
875;COSTA;FERREIRO;LUIS ROBERTO;24660,27467;bajo;Corrales de Duero;Campo de Peñafiel;Valladolid
876;CRUZ;PEREYRA;GUSTAVO ADOLFO;38411,96949;muy alto;Cubillas de Santa Marta;;Valladolid
877;CURBELO;MARTINEZ;WASHINGTON ARIEL;22272,72792;muy bajo;Cuenca de Campos;;Valladolid
878;D`OLIVEIRA;FRIONI;SERGIO NEY;24510,69525;bajo;Curiel de Duero;Campo de Peñafiel;Valladolid
879;DE LOS SANTOS;ARIGONI;MARÍA ADRIANA;28251,23921;medio;Encinas de Esgueva;Páramos del Esgueva;Valladolid
880;DEBONE;IBERO;HUGO ALFREDO;42754,32418;muy alto;Esguevillas de Esgueva;Páramos del Esgueva;Valladolid
881;DIAZ;LANDONI;JOSE GABRIEL;26178,43804;medio;Fombellida;Páramos del Esgueva;Valladolid
882;DIAZ;ACOSTA;ALBERTO;35021,56288;muy alto;Fompedraza;Campo de Peñafiel;Valladolid
883;DIAZ;BIZERA;MARIO NELGAR;26184,73948;medio;Fontihoyuelo;Tierra de Campos;Valladolid
884;DOS SANTOS;RODRIGUEAZ;LEANDRO JOSE;35196,41257;muy alto;Fresno el Viejo;Tierra del Vino (Valladolid);Valladolid
885;DOTTI;;LUCIA;24054,60287;bajo;Fuensaldaña;Montes Torozos;Valladolid
886;DUARTE;FREITAS;CANDIDO;35651,79692;muy alto;Fuente el Sol;Tierras de Medina;Valladolid
887;DUARTE;CABRERA;MARLENE;17047,40766;muy bajo;Fuente-Olmedo;;Valladolid
888;ERRICO;MAIO;JUANITA;31323,62814;alto;Gallegos de Hornija;;Valladolid
889;ESQUIVEL;GAONA;ATILIO;34160,75844;alto;Gatón de Campos;;Valladolid
890;ESTRADE;GARCIA;RAUL EDUARDO;25648,65916;medio;Geria;Montes Torozos;Valladolid
891;FERNANDEZ;DI MAGGIO;GABRIELA;25645,45643;medio;Herrín de Campos;Tierra de Campos;Valladolid
892;FERRARI;;ALDO;26731,84593;medio;Hornillos de Eresma;;Valladolid
893;FRANCO;VALENTE;EDUARDO JORGE;39058,10156;muy alto;La Cistérniga;;Valladolid
894;FUNTES;CASTRO;MARIANELA;31045,34846;alto;La Mudarra;Montes Torozos;Valladolid
895;FUSCO;CERULLO;ANNA LUCRECIA;22426,71707;muy bajo;La Parrilla;;Valladolid
896;FYNN;FERNANDEZ;BETRAIZ CRISTINA;24190,84305;bajo;La Pedraja de Portillo;Tierra de Pinares;Valladolid
897;GAMARRA;BORCHE;FERNANDO EMILIANO;38108,75437;muy alto;La Seca;Tierra de Medina (Valladolid);Valladolid
898;GARBARINO;FREIRE;HECTOR;30995,84356;medio;La Unión de Campos;Tierra de Campos;Valladolid
899;GARCIA;GONZALEZ;MARIO LUIS;35905,41397;muy alto;La Zarza;Tierra de Mérida - Vegas Bajas;Valladolid
900;GARCIA;UMPIERREZ;BEATRIZ DEL LUJAN;18227,52818;muy bajo;Laguna de Duero;Tierra de Pinares;Valladolid
901;GARCIA;FRANCIA;ANGEL HUMBERTO;28363,78215;medio;Langayo;Campo de Peñafiel;Valladolid
902;GARICOITS;CALAFAT;ADRIANA;32666,43483;alto;Llano de Olmedo;;Valladolid
903;GARIN;CAMEJO;FERNANDO AUGUSTO;16687,63257;muy bajo;Lomoviejo;;Valladolid
904;ABDALA;SCHWARZ;PABLO DANIEL;20133,76211;muy bajo;Abezames;Alfoz de Toro;Zamora
905;ALMIRON;BELEN;ALEJANDRO ANDRES;28248,63969;medio;Alcañices;Aliste;Zamora
906;ALVAREZ;CORRAL;ANALIA;29594,12867;medio;Alcubilla de Nogales;Benavente y Los Valles;Zamora
907;ARAUJO;NICOLINI;GABRIELA ---;30533,9398;medio;Alfaraz de Sayago;Sayago (España);Zamora
908;ARBULO;FERREIRA;MATEO DANIEL;26014,11605;medio;Algodre;Tierra del Pan;Zamora
909;AREZO;NANDE;ENRIQUE;28647,17628;medio;Almaraz de Duero;Tierra del Pan;Zamora
910;ARRIETA;LUCCHETTI;ELIZABETH;15072,25616;muy bajo;Almeida de Sayago;Sayago (España);Zamora
911;AZAMBUJA;PATRONE;BEATRIZ MARIA;20393,64364;muy bajo;Andavías;Tierra del Pan;Zamora
912;BAJAC;MASSONE;LUIS MARIA;24077,12099;bajo;Arcenillas;Tierra del Vino;Zamora
913;BALDASSARI;BARBOZA;DANIEL BERNABE;25672,42284;medio;Arcos de la Polvorosa;Benavente y Los Valles;Zamora
914;BARAIBAR;PONCE DE LEON;CARLOS;28282,65031;medio;Argañín;Sayago (España);Zamora
915;BARANZANO;CIBILS;VERONICA;24300,44973;bajo;Argujillo;La Guareña;Zamora
916;BARES;SILVA;GUSTAVO ADRIAN;27740,65134;medio;Arquillinos;Tierra del Pan;Zamora
917;BARITE;ROQUETA;MARIO  GUIDO;14502,71909;muy bajo;Arrabalde;Benavente y Los Valles;Zamora
918;BARRAGAN;CARABALLO;VICTOR;17600,05014;muy bajo;Aspariegos;Alfoz de Toro;Zamora
919;BARROS;GENERALLI;OSCAR DIEGO;39029,43129;muy alto;Ayoó de Vidriales;Benavente y Los Valles;Zamora
920;BELLO;SUAREZ;SILVANA;39451,92187;muy alto;Barcial del Barco;Benavente y Los Valles;Zamora
921;BERGERET;CARRAU;CARLOS;24531,91323;bajo;Belver de los Montes;Tierra de Campos;Zamora
922;BERTA;CORVO;ANA MARIA;30345,65805;medio;Benegiles;Tierra del Pan;Zamora
923;BIANCHI;ROBERTI;ROBERTO RAMON;15665,55144;muy bajo;Bermillo de Sayago;Sayago (España);Zamora
924;BORIO;NONNENMACHER;FERNANDO;41080,19982;muy alto;Bretocino;Benavente y Los Valles;Zamora
925;BORRELLI;UBERTI;DANIEL JOSE;26809,68278;medio;Bretó;Benavente y Los Valles;Zamora
926;BORSARI;BRENNA;GUSTAVO;44622,06445;muy alto;Brime de Sog;Benavente y Los Valles;Zamora
927;BORTOLI;ESTELLANO;TERESA;27596,73581;medio;Brime de Urz;Benavente y Los Valles;Zamora
928;BRENTA;BADANO;EDUARDO;30562,09416;medio;Burganes de Valverde;Benavente y Los Valles;Zamora
929;BUQUET;GONZALEZ;IRENE BEATRIZ;39256,29762;muy alto;Bustillo del Oro;Alfoz de Toro;Zamora
930;BUZO;DEL PUERTO;SILVIA;20158,31492;muy bajo;Cabañas de Sayago;Sayago (España);Zamora
931;CAMORS;GARIBALDI;JORGE;44599,5237;muy alto;Calzadilla de Tera;Benavente y Los Valles;Zamora
932;CAMPAL;GENNARI;NESTOR;31917,25406;alto;Camarzana de Tera;Benavente y Los Valles;Zamora
933;CARBALLA;CHANGO;LUCÍA MARÍA;23516,65858;bajo;Carbajales de Alba;Tierra de Alba (Zamora);Zamora
934;CARBALLO;VELLOZO;ROBIN ENRIQUE;37455,17504;muy alto;Carbellino;Sayago (España);Zamora
935;CARRIQUIRY;PENINO;ANDRES;21535,98349;muy bajo;Casaseca de Campeán;Tierra del Vino;Zamora
936;CASAL;LUCHELLI;GABRIELA NOEMI;22916,14117;muy bajo;Casaseca de las Chanas;Tierra del Vino;Zamora
937;CASTRO;GIUGGIOLINI;MARGARITA;19347,74753;muy bajo;Castrillo de la Guareña;La Guareña;Zamora
938;CATENACCIO;ALONSO;JORGE ANTONIO;33874,09386;alto;Castrogonzalo;Benavente y Los Valles;Zamora
939;CAZET;MONTES;DANIEL;18203,33065;muy bajo;Castronuevo;Tierra de Campos;Zamora
940;CERNUSCHI;PAEZ;ELENA;36725,85033;muy alto;Castroverde de Campos;Tierra de Campos;Zamora
941;CERUTTI;ALBARELLO;ANA MARIA;30796,98655;medio;Cazurra;Tierra del Vino;Zamora
942;CESAR;ESTRADA;ERNESTO;41082,28295;muy alto;Cañizal;La Guareña;Zamora
943;CESIO;CESCONI;JUANPABLO;24983,29504;bajo;Cañizo;Tierra de Campos;Zamora
944;CHEDIAK;GONZALEZ;JORGE OMAR;14856,10447;muy bajo;Cerecinos de Campos;Tierra de Campos;Zamora
945;CHEVESTE;;ZOILO JAVIER;20522,88637;muy bajo;Cerecinos del Carrizal;Tierra del Pan;Zamora
946;CHIRIBAO;BIANCHINOTTI;RUBENS;21622,54465;muy bajo;Cernadilla;La Carballeda;Zamora
947;CORRAL;FERREIRA;ALBA MARIA;27416,48785;medio;Cobreros;Sanabria;Zamora
948;COSTA;BARBATO;EDUARDO MARIO;21136,81976;muy bajo;Coomonte;Benavente y Los Valles;Zamora
949;COSTA;FERREIRO;ADRIANA;27627,73175;medio;Coreses;Tierra del Pan;Zamora
950;COSTA;GRECCO;MARIO MIGUEL;23267,49219;bajo;Corrales del Vino;Tierra del Vino;Zamora
951;COUSILLAS;PREZA;FREDY EMILIO;26571,20725;medio;Cotanes del Monte;Tierra de Campos;Zamora
952;CUELLO;TOLEDO;FERNANDO ARTEMIO;22323,57644;muy bajo;Cubillos;Tierra del Pan;Zamora
953;CUENCA;FERNANDEZ;BEATRIZ;32614,35752;alto;Cubo de Benavente;Benavente y Los Valles;Zamora
954;CURBELO;DEL BOSCO;JUAN;24828,95084;bajo;Cuelgamures;Tierra del Vino;Zamora
955;DE BENEDETTI;SCAPULA;MAURICIO;18297,78887;muy bajo;El Cubo de Tierra del Vino;Tierra del Vino;Zamora
956;DE LA IGLESIA;MEDINA;LAURA;21397,27418;muy bajo;El Maderal;La Guareña;Zamora
957;DE LEON;FRASCOLLA;LEONARDO ENRIQUE;35813,69782;muy alto;El Pego;La Guareña;Zamora
958;DE LEON;LOPEZ;WILMER DINER;27496,36881;medio;El Perdigón;Tierra del Vino;Zamora
959;DE LEON;HUELMOS;DANIEL;25339,58586;medio;El Piñero;Tierra del Vino;Zamora
960;DE SALTERAIN;GUTIERREZ;ANA MARGARITA;21254,22135;muy bajo;Entrala;Tierra del Vino;Zamora
961;DEL RIO;NOBLE;GABRIEL EDUARDO;23126,85886;bajo;Espadañedo;La Carballeda;Zamora
962;DI GIOVANNI;NICOLA;ADRIANA;17752,98906;muy bajo;Faramontanos de Tábara;Tierra de Tábara;Zamora
963;DI GIOVANNI;;RUBEN;24164,29925;bajo;Fariza;Sayago (España);Zamora
964;DI MARCO;SUAREZ;JOSE ENRIQUE;18835,09236;muy bajo;Fermoselle;Sayago (España);Zamora
965;DI RUOCCO;ALANIZ;JUAN MIGUEL;39281,45305;muy alto;Ferreras de Abajo;Tierra de Tábara;Zamora
966;DIANO;OXLEY;JUN CARLOS;27162,48932;medio;Ferreras de Arriba;Tierra de Tábara;Zamora
967;DIAZ;DIAZ;JUAN JOSE;29933,47594;medio;Ferreruela;Tierra de Tábara;Zamora
968;DIAZ;CANAVESSI;FABRICIO GONZALO;25912,83614;medio;Figueruela de Arriba;Aliste;Zamora
969;DOMINGUEZ;MARTINEZ;MARIA CRISTINA;24360,67194;bajo;Fresno de Sayago;Sayago (España);Zamora
970;DOMINGUEZ;CAÑABATE;SHIRLEY MABEL;18009,3794;muy bajo;Fresno de la Polvorosa;Benavente y Los Valles;Zamora
971;DOMINGUEZ;DIAZ;JUAN JOSE;28641,2549;medio;Fresno de la Ribera;Tierra del Pan;Zamora
972;DOS SANTOS;RODRIGUEZ;ROBERTO ANIBAL;27152,19592;medio;Friera de Valverde;Benavente y Los Valles;Zamora
973;DOYENART;LAMBANTOV;ILEANA MARIA;31968,40862;alto;Fuente Encalada;Benavente y Los Valles;Zamora
974;DUPONT;GALIONE;ENRIQUE ADOLFO;34021,92287;alto;Fuentelapeña;;Zamora
975;EGUREN;GONZALEZ;FEDERICO;24402,98748;bajo;Fuentes de Ropel;Benavente y Los Valles;Zamora
976;EIREA;DENGRA;LUIS EDUARDO;23790,19404;bajo;Fuentesaúco;La Guareña;Zamora
977;ELINGER;MELLO;EDUARDO;20704,18922;muy bajo;Fuentesecas;Alfoz de Toro;Zamora
978;EMALDI;FICCIO;MARIA SILVIA;20197,07957;muy bajo;Fuentespreadas;Tierra del Vino;Zamora
979;ENDERIZ;MARTINEZ;EDUARDO;24238,58042;bajo;Galende;Sanabria;Zamora
980;ERVITI;ESTRADE;SEBASTIAN;40110,40905;muy alto;Gallegos del Pan;Alfoz de Toro;Zamora
981;ESPILLAR;PULLERI;MAGDALENA;28836,55388;medio;Gallegos del Río;Aliste (comarca);Zamora
982;ESPINA;IBARGUREN;GRACIELA BEATRIZ;18832,01233;muy bajo;Gamones;Sayago (España);Zamora
983;ESTEVEZ;RODRIGUEZ;ALFREDO;40636,92363;muy alto;Gema;Tierra del Vino;Zamora
984;FACHOLA;ZENANDE;JORGE JULIO;23277,74588;bajo;Granja de Moreruela;Tierra de Campos;Zamora
985;FAGALDE;PERERA;GUSTAVO;37311,85578;muy alto;Granucillo;Benavente y Los Valles;Zamora
986;FALCOMER;GUILLAMA;MARIA CRISTINA;32782,46688;alto;Guarrate;La Guareña;Zamora
987;FERNANDEZ;RODRIGUEZ;EDUARDO RUBEN;32179,44308;alto;Hermisende;Sanabria;Zamora
988;FIORELLI;QUEIJO;ANGEL JOSE;24310,26636;bajo;Jambrina;Tierra del Vino;Zamora
989;FOGLIACCO;QUIRICI;GERARDO;32282,66781;alto;Justel;La Carballeda;Zamora
990;FRACHIA;BRAIDA;ROBERTO FRANCISCO;25932,39686;medio;La Bóveda de Toro;;Zamora
991;FREIRE;GONZALEZ;CESAR AUGUSTO;36518,79209;muy alto;La Hiniesta;Tierra del Pan;Zamora
992;GANDOLFO;ARMUA;ALVARO;32225,01815;alto;La Torre del Valle;Benavente y Los Valles;Zamora
993;GERICKE;DIBELLA;ALFREDO G.;30632,98798;medio;Losacino;Tierra de Alba (Zamora);Zamora
994;GERMAN;CURBELO;OVIDIO;36101,37654;muy alto;Losacio;Tierra de Alba (Zamora);Zamora
995;GERMANO;GOMEZ;WASHINGTON ALBERTO;23823,60319;bajo;Lubián;Sanabria;Zamora
996;GESTO;RAMOS;MARTIN ---;17406,40778;muy bajo;Luelmo;Sayago (España);Zamora
997;GIANERO;DEMARCO;SILVANA MARIA;33485,51035;alto;Madridanos;Tierra del Vino;Zamora
998;GIORDANO;LUZARDO;PEDRO;31524,68001;alto;Mahide;Aliste;Zamora
999;GIORDANO;ECHEVERRIA;MARTHA;13863,74422;muy bajo;Maire de Castroponce;Benavente y Los Valles;Zamora
1000;GIUDICE;PERRETT;MARTHA;36127,30708;muy alto;Malva;Alfoz de Toro;Zamora
1001;GOGGIA;CASTRO;LUIS EDUARDO;20839,19469;muy bajo;Adalia;Montes Torozos;Valladolid
1002;GOITIÑO;ARIGON;NANNER;26643,73999;medio;Aguasal;Tierra de Pinares;Valladolid
1003;GOITIÑO;CROCE;CRISTINA ---;38257,86225;muy alto;Aguilar de Campos;Tierra de Campos;Valladolid
1004;GOMEZ;GERMANO;GUSTAVO ANGEL;34530,96371;alto;Alaejos;Tierra de Medina;Valladolid
1005;GOMEZ;CANESSA;JUAN ANGEL;33151,00221;alto;Alcazarén;Tierra de Pinares;Valladolid
1006;GOMEZ;DA TRINDADE;OSCAR ALFREDO;35417,08591;muy alto;Aldea de San Miguel;;Valladolid
1007;GOMEZ;CANESSA;JUAN ANGEL;33467,9433;alto;Aldeamayor de San Martín;Tierra de Pinares;Valladolid
1008;GOMEZ;DUARTE;JUAN;23056,68594;bajo;Almenara de Adaja;Tierra de Pinares;Valladolid
1009;GOMEZ;FERREYRA;JOSÉ MARÍA;26361,14768;medio;Amusquillo;Páramos del Esgueva;Valladolid
1010;GOMEZ;NUÑEZ;LOLA MARGARITA;25406,59081;medio;Arroyo de la Encomienda;Campiña del Pisuerga;Valladolid
1011;GOMEZ;TEDESCHI;ALFREDO DARIO;14041,87919;muy bajo;Ataquines;Tierra de Medina;Valladolid
1012;GOMEZ;ARIGON;RICARDO;19464,38082;muy bajo;Bahabón;Comunidad de Villa y Tierra de Cuéllar;Valladolid
1013;GOMEZ;FERNANDEZ;PALABIO GUILLERMO;25769,34852;medio;Barcial de la Loma;Tierra de Campos;Valladolid
1014;GOMEZ;COYTO;SONIA ANA;37591,79519;muy alto;Barruelo del Valle;Montes Torozos;Valladolid
1015;GOMEZ HAEDO;ALONSO;MARTA;37055,06644;muy alto;Becilla de Valderaduey;Tierra de Campos;Valladolid
1016;GONZALEZ;SILVA;NATALIA;31194,23392;alto;Benafarces;Tierra del Vino (Valladolid);Valladolid
1017;GONZALEZ;ARRIETA;JUAN CARLOS;30964,1248;medio;Bercero;Tierra del Vino (Valladolid);Valladolid
1018;GONZALEZ;DIAZ;M CRISTINA;22631,63617;muy bajo;Berceruelo;Montes Torozos;Valladolid
1019;GONZALEZ;ZAS;AIDA CRISTINA;24272,68118;bajo;Berrueces;Tierra de Campos;Valladolid
1020;GONZALEZ;GARGANO;ANA GABRIELA;19298,86062;muy bajo;Bobadilla del Campo;;Valladolid
1021;GONZALEZ;;ANA INES;34646,03203;alto;Bocigas;Tierra de Pinares;Valladolid
1022;GONZALEZ;BEDAT;PEDRO;32340,63234;alto;Bocos de Duero;Campo de Peñafiel;Valladolid
1023;GONZALEZ;RODRIGUEZ;MIGUEL ANGEL;26526,77553;medio;Boecillo;Tierra de Pinares;Valladolid
1024;GONZALEZ;;FLAVIANO;38782,58573;muy alto;Bolaños de Campos;Tierra de Campos;Valladolid
1025;GONZALEZ;SARACHO;JULIO ALEXIS;24750,18247;bajo;Brahojos de Medina;;Valladolid
1026;GONZALEZ;OLALDE;EDUARDO;37080,35133;muy alto;Bustillo de Chaves;Tierra de Campos;Valladolid
1027;GONZALEZ;;HECTOR ANIBAL;31872,9594;alto;Cabezón de Pisuerga;Campiña del Pisuerga;Valladolid
1028;GONZALEZ;ZUNINO;HORACIO ROQUE;26837,4887;medio;Cabezón de Valderaduey;;Valladolid
1029;GONZALEZ;;PABLO;12962,87036;muy bajo;Cabreros del Monte;;Valladolid
1030;GONZALEZ;MENDEZ;MANUEL;30470,69331;medio;Campaspero;Campo de Peñafiel;Valladolid
1031;GONZALEZ;;PABLO;26601,95151;medio;Camporredondo;Tierra de Pinares;Valladolid
1032;GONZALEZ;ROCHA;JOSE LUIS;26179,28127;medio;Canalejas de Peñafiel;Campo de Peñafiel;Valladolid
1033;GONZALEZ;RODRIGUEZ;JOSE ADRIAN;31031,91688;alto;Canillas de Esgueva;Páramos del Esgueva;Valladolid
1034;GONZALEZ;LOPEZ;GRACIELA;22533,22121;muy bajo;Carpio;;Valladolid
1035;GONZALEZ;RODRIGUEZ;MARIA CRISTINA;25903,65975;medio;Casasola de Arión;;Valladolid
1036;GONZALEZ;TORNARIA;RAQUEL;17014,04291;muy bajo;Castrejón de Trabancos;Tierra del Vino (Valladolid);Valladolid
1037;GONZALEZ;SILVA;RENEE;22746,81685;muy bajo;Castrillo de Duero;Campo de Peñafiel;Valladolid
1038;GONZALEZ;RIZZO;CESAR;30141,38582;medio;Castrillo-Tejeriego;;Valladolid
1039;GONZALEZ;RODRIGUEZ;FERNANDO;33403,09814;alto;Castrobol;;Valladolid
